locus,population,tested_population,known_relationship,median_log10_ratio,mean_log10_ratio,sd_log10_ratio,ci_lower,ci_upper,n_pairs,locus_rank
D12S391,Asian,Cauc,parent_child,0.147971875242345,0.0603016436075062,0.200010989695985,-0.429264532360587,0.247429077264281,20000,6
F13A01,Asian,Cauc,parent_child,0.147058532146718,0.260601868878891,0.373549789115689,-0.496211321991199,0.686128886341483,20000,7
TH01,Asian,Cauc,parent_child,0.140610775595976,0.190302493034789,0.332209468453377,-0.922373892464379,0.570735467639414,20000,8
D3S1358,Asian,Cauc,parent_child,0.127527590196895,0.0418197599812115,0.150840709810642,-0.352747677994375,0.141386994715752,20000,9
D8S1179,Asian,Cauc,parent_child,0.081714989620042,0.0416296161737816,0.191977650758812,-0.214776882390598,0.445796731031114,20000,10
D6S1043,Asian,Cauc,parent_child,0.0734108268314623,0.0709680723880258,0.24172057567799,-0.297280307810822,0.461590998214346,20000,11
D21S11,Asian,Cauc,parent_child,0.0672852741974003,0.0903918374921456,0.291098479798362,-0.448569687555975,1.01006816146968,20000,12
D2S1338,Asian,Cauc,parent_child,0.0495973839353763,0.0543276061470917,0.187208077477527,-0.514976645567171,0.261432946009442,20000,13
FGA,Asian,Cauc,parent_child,0.0463617312721235,0.021968692160813,0.130131897665147,-0.238824246995853,0.13140277380915,20000,14
SE33,Asian,Cauc,parent_child,0.0392565505971593,0.0651092330458064,0.19143330036202,-0.304325795752287,0.445796731031113,20000,15
D18S51,Asian,Cauc,parent_child,0.0248984005502932,0.0601178940333716,0.198173138303898,-0.497980344730047,0.246721565054744,20000,16
vWA,Asian,Cauc,parent_child,0.0178934989816309,0.0423670617450449,0.167550157659389,-0.159268770436575,0.324444261555398,20000,17
TPOX,Asian,Cauc,parent_child,0.0174021229361114,0.00963775063151531,0.0690502342583666,-0.188932377050216,0.0665389353268299,20000,18
D10S1248,Asian,Cauc,parent_child,0.0167741826870283,0.0172038948828822,0.127343996581293,-0.132782164447327,0.439456553000093,20000,19
D7S820,Asian,Cauc,parent_child,0.0111339153343357,0.0490057614884055,0.161724176004849,-0.557807393237713,0.232982664950692,20000,20
D2S441,Asian,Cauc,parent_child,0.00879269951943365,0.108682637818265,0.301971250459266,-0.465693797987262,0.66250584099506,20000,21
CSF1PO,Asian,Cauc,parent_child,0,0.0362001392823959,0.213016246061187,-0.154320105010847,0.68467881994625,20000,22
D13S317,Asian,Cauc,parent_child,0,0.0531114976698226,0.19116081186447,-0.312151133264242,0.340286546261141,20000,22
D16S539,Asian,Cauc,parent_child,0,0.128556293583821,0.328792232606735,-0.253811472511456,0.52309383320419,20000,22
D19S433,Asian,Cauc,parent_child,0,0.109478206729927,0.332980831422787,-0.403161729796383,0.641316541925123,20000,22
D22S1045,Asian,Cauc,parent_child,0,0.0726411505799128,0.239625936440021,-0.226720937939619,0.47181016339603,20000,22
D5S818,Asian,Cauc,parent_child,0,0.0985935268431145,0.305741885117305,-0.274362572374845,0.612128152797637,20000,22
FESFPS,Asian,Cauc,parent_child,0,0.115421459188646,0.330969704901655,-0.48362219468318,0.806739271526612,20000,22
Penta_C,Asian,Cauc,parent_child,0,0.125592480843551,0.331449077155752,-0.163950088963142,1.08261882861829,20000,22
F13B,Asian,Cauc,second_cousins,0.00843274459664072,0.00954903756936808,0.0193055989630321,-0.0131763032410095,0.0308090279792156,20000,1
F13A01,Asian,Cauc,second_cousins,0.00572294194720413,0.0279039698500617,0.054852557605412,0,0.158185265207706,20000,2
LPL,Asian,Cauc,second_cousins,0.00571416902898111,0.00417998311766491,0.0165032847125139,-0.0305916640877784,0.0208796559311332,20000,3
TPOX,Asian,Cauc,second_cousins,0.000525248704261277,0.000680736218372395,0.00713791488785007,0,0.0072655243662458,20000,4
CSF1PO,Asian,Cauc,second_cousins,0,0.00495535790819809,0.0460738916766283,-0.0114758306104828,0.0049916683750733,20000,5
D10S1248,Asian,Cauc,second_cousins,0,0.00164836909608828,0.0174817885494644,-0.0154701611262843,0.00510066569763924,20000,5
D12S391,Asian,Cauc,second_cousins,0,0.0053295222677899,0.0220789830768536,-0.0265498891800274,0.0359006551267434,20000,5
D13S317,Asian,Cauc,second_cousins,0,0.00522770913923806,0.0232532063592623,-0.0128173227223677,0.0665119791023495,20000,5
D16S539,Asian,Cauc,second_cousins,0,0.0160055607249645,0.0357789617604003,-0.0261914131774028,0.101395354843992,20000,5
D18S51,Asian,Cauc,second_cousins,0,0.00542238743878182,0.023428933833792,-0.0110505858323006,0.0417507208146455,20000,5
D19S433,Asian,Cauc,second_cousins,0,0.0128176206674448,0.0672959208308396,-0.00760129132160544,0.167366451195361,20000,5
D1S1656,Asian,Cauc,second_cousins,0,0.00765604256038995,0.026469903313988,-0.0243319717043428,0.0462462300487241,20000,5
D21S11,Asian,Cauc,second_cousins,0,0.00976123252955598,0.0651775667746625,-0.000362164804626267,0.0615773424251698,20000,5
D22S1045,Asian,Cauc,second_cousins,0,0.00777494939216166,0.031192143032203,-0.0232432721406225,0.099227685549954,20000,5
D2S1338,Asian,Cauc,second_cousins,0,0.00477133782895966,0.0191162235242426,0,0.0395412651266536,20000,5
D2S441,Asian,Cauc,second_cousins,0,0.0127035563585561,0.0409041957170816,-0.0198725891722911,0.0996868259612303,20000,5
D3S1358,Asian,Cauc,second_cousins,0,0.00318779267629435,0.0137669257924274,-0.00279495436782905,0.0150715642759832,20000,5
D5S818,Asian,Cauc,second_cousins,0,0.0123547184248874,0.041756009173774,-0.0202589037846913,0.145020193326698,20000,5
D6S1043,Asian,Cauc,second_cousins,0,0.00727987964858105,0.0285594298610609,-0.0251875596635373,0.0697690081424604,20000,5
D7S820,Asian,Cauc,second_cousins,0,0.0038851715904829,0.0149501892455324,-0.00335556140971427,0.0259820287395352,20000,5
D8S1179,Asian,Cauc,second_cousins,0,0.00434095247978802,0.0295363952430962,-0.0247936808664021,0.104747525009658,20000,5
FESFPS,Asian,Cauc,second_cousins,0,0.0138656931307988,0.0591839455510424,-0.00840062467589994,0.107527495772772,20000,5
FGA,Asian,Cauc,second_cousins,0,0.00213133052338202,0.0219221397059348,-0.0263494674019812,0.0208465986684713,20000,5
Penta_C,Asian,Cauc,second_cousins,0,0.0147601722203162,0.0664000870550019,-0.0143717824562514,0.0854603431001943,20000,5
Penta_D,Asian,Cauc,second_cousins,0,0.00393914193933238,0.0201705010923562,-0.0297551582983803,0.0284489013240453,20000,5
Penta_E,Asian,Cauc,second_cousins,0,0.0154709532618395,0.0795536003014877,-0.0368907781998523,0.137613159283292,20000,5
SE33,Asian,Cauc,second_cousins,0,0.00594393476527143,0.0317240026452539,-0.0132109327953304,0.100661779112642,20000,5
TH01,Asian,Cauc,second_cousins,0,0.020179349979773,0.0341537949599077,-0.0202144827844966,0.0756706121895092,20000,5
vWA,Asian,Cauc,second_cousins,0,0.00398484042182886,0.0177452536856236,-0.0144984208978502,0.0366484634425493,20000,5
CSF1PO,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
D10S1248,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
D12S391,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
D13S317,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
D16S539,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
D18S51,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
D19S433,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
D1S1656,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
D21S11,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
D22S1045,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
D2S1338,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
D2S441,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
D3S1358,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
D5S818,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
D6S1043,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
D7S820,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
D8S1179,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
F13A01,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
F13B,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
FESFPS,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
FGA,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
LPL,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
Penta_C,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
Penta_D,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
Penta_E,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
SE33,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
TH01,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
TPOX,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
vWA,Asian,Cauc,unrelated,0,0,0,0,0,100000,1
F13A01,Asian,Hispanic,cousins,0.0348510262443874,0.0354165622472667,0.0520420114409738,0,0.156827215558937,20000,1
F13B,Asian,Hispanic,cousins,0.0133109317489337,0.0141749974162682,0.0330184123703576,-0.0179840381339442,0.0450289231426585,20000,2
LPL,Asian,Hispanic,cousins,0.0075490838185216,0.00492639925711063,0.026067827083487,-0.0427223236262323,0.025547995220729,20000,3
D3S1358,Asian,Hispanic,cousins,0.00523748239517835,0.0028355873778589,0.0232109218762102,0,0.0136675297283139,20000,4
TPOX,Asian,Hispanic,cousins,0.00334937898421476,0.00187858320988115,0.0181436148341909,-0.0153981314684356,0.0130242044650398,20000,5
CSF1PO,Asian,Hispanic,cousins,0,0.00415339091899753,0.0376912328344133,-0.0250434089768986,0.0843208857000354,20000,6
D10S1248,Asian,Hispanic,cousins,0,0.00296130015446226,0.023339993778295,-0.0251168895825553,0.113596729465543,20000,6
D12S391,Asian,Hispanic,cousins,0,0.0044544657492923,0.0335490777361281,-0.0240614135902935,0.0421622488760663,20000,6
D13S317,Asian,Hispanic,cousins,0,0.00688010230644608,0.0293319929868124,-0.0151169136638898,0.059211277342242,20000,6
D16S539,Asian,Hispanic,cousins,0,0.0137387615774148,0.0398759949913751,-0.034444227973068,0.0997325842556111,20000,6
D18S51,Asian,Hispanic,cousins,0,0.00803031120212796,0.0350801374934907,-0.0763883458634535,0.0751795675079474,20000,6
D19S433,Asian,Hispanic,cousins,0,0.00979580066480166,0.048530985698822,-0.0939165335924062,0.157835962357592,20000,6
D1S1656,Asian,Hispanic,cousins,0,0.0114050556806553,0.0454811378906106,-0.0818293366635165,0.0908801212873602,20000,6
D21S11,Asian,Hispanic,cousins,0,0.00826373577539734,0.0525714239191168,-0.0184984516668131,0.0645754954168138,20000,6
D22S1045,Asian,Hispanic,cousins,0,0.0190925707498228,0.0625008041544734,-0.0381591609503398,0.193574294984756,20000,6
D2S1338,Asian,Hispanic,cousins,0,0.00663551070509328,0.0344679720041179,-0.084892731806056,0.0634965266675178,20000,6
D2S441,Asian,Hispanic,cousins,0,0.0281566819062374,0.0893570509593081,-0.0774707496186725,0.350851964678853,20000,6
D5S818,Asian,Hispanic,cousins,0,0.0198088061588348,0.0631655950856711,-0.0461416520027107,0.233022819162843,20000,6
D6S1043,Asian,Hispanic,cousins,0,0.00839909754815263,0.0558077211862854,-0.0405600718479133,0.0641667782441168,20000,6
D7S820,Asian,Hispanic,cousins,0,0.00202866822824269,0.0154227720454089,-0.0135963693007238,0.0189123023777833,20000,6
D8S1179,Asian,Hispanic,cousins,0,0.00854938756020079,0.0471483777191819,-0.0275897288095529,0.185690677800584,20000,6
FESFPS,Asian,Hispanic,cousins,0,0.0115936063488308,0.0421163795852383,-0.0711670679410227,0.103033457598188,20000,6
FGA,Asian,Hispanic,cousins,0,0.00774591705819554,0.0414089275268919,-0.0603274399201517,0.0726175107416529,20000,6
Penta_C,Asian,Hispanic,cousins,0,0.0069328074743583,0.030671083523641,-0.0277351725038145,0.0687783930795211,20000,6
Penta_D,Asian,Hispanic,cousins,0,0.00492873257700685,0.0332449596654824,-0.0333695482934582,0.0231940182101873,20000,6
Penta_E,Asian,Hispanic,cousins,0,0.0198365097207328,0.0880779942980243,-0.0583832193167745,0.158131545808551,20000,6
SE33,Asian,Hispanic,cousins,0,0.0151758130417768,0.0691775267403147,-0.0759909376211489,0.205607293979092,20000,6
TH01,Asian,Hispanic,cousins,0,0.0249774770742184,0.0522643238185725,-0.0320150260101531,0.107901075143516,20000,6
vWA,Asian,Hispanic,cousins,0,0.0141054306077208,0.0443076543761294,-0.0477407299689133,0.12085787661113,20000,6
F13A01,Asian,Hispanic,full_siblings,0.280915452356251,0.221108848950354,0.284887381548877,-0.406159235526874,0.720700540187289,20000,1
F13B,Asian,Hispanic,full_siblings,0.141725488296725,0.0926531948177061,0.193052368168104,-0.505001017769002,0.283696991633592,20000,2
LPL,Asian,Hispanic,full_siblings,0.0713562998566263,0.0332476945295337,0.122515604909318,-0.195043320242363,0.160565045929357,20000,3
vWA,Asian,Hispanic,full_siblings,0.068757422307557,0.0871756206320359,0.217424526492661,-0.257660683724645,0.415436940896394,20000,4
D6S1043,Asian,Hispanic,full_siblings,0.0516471631408323,0.0508495748698393,0.181552176016649,-0.18990471976417,0.534719999807074,20000,5
D1S1656,Asian,Hispanic,full_siblings,0.0489049403233657,0.0749272016786724,0.200737478174796,-0.253238048603227,0.510006016106905,20000,6
Penta_D,Asian,Hispanic,full_siblings,0.048721969524417,0.0368594350278828,0.134183665486515,-0.131110414725055,0.176595300705477,20000,7
D3S1358,Asian,Hispanic,full_siblings,0.0413280505212632,0.0205688150543744,0.103548107377516,-0.241179117112227,0.110046550871877,20000,8
D18S51,Asian,Hispanic,full_siblings,0.0411932387795655,0.0518014460131378,0.168425627830281,-0.418582368757471,0.34367366876817,20000,9
Penta_E,Asian,Hispanic,full_siblings,0.0365252264089044,0.124234584550849,0.296747849183019,-0.240395247789994,1.02381981807152,20000,10
TPOX,Asian,Hispanic,full_siblings,0.0340671461718784,0.0135925596684047,0.0852364160987782,-0.306414575845449,0.0777349394988264,20000,11
D7S820,Asian,Hispanic,full_siblings,0.0233484830651634,0.0114910412959898,0.0845751844735327,-0.258927608131435,0.154507275741756,20000,12
D21S11,Asian,Hispanic,full_siblings,0.0181260334943547,0.0539107208273122,0.188906692312709,-0.392246721695952,0.552786307336253,20000,13
FGA,Asian,Hispanic,full_siblings,0.0173952785828682,0.0480144135410357,0.173722776456928,-0.273838098283677,0.400849900561025,20000,14
SE33,Asian,Hispanic,full_siblings,0.00260262414485368,0.0942117409400367,0.248023680614046,-0.356419571054617,0.62979660964997,20000,15
CSF1PO,Asian,Hispanic,full_siblings,0,0.0217940205780735,0.135764238002633,-0.14321296321357,0.440485608491183,20000,16
D10S1248,Asian,Hispanic,full_siblings,0,0.0169894973303069,0.103912296507434,-0.10448214038119,0.29710157318396,20000,16
D12S391,Asian,Hispanic,full_siblings,0,0.0330774515209618,0.131245106075411,-0.321038183095128,0.278399194507159,20000,16
D13S317,Asian,Hispanic,full_siblings,0,0.0440992140854212,0.145053903807012,-0.234635041535697,0.317178568968235,20000,16
D16S539,Asian,Hispanic,full_siblings,0,0.0734314488601276,0.218206902655646,-0.270688491523168,0.660263364744038,20000,16
D19S433,Asian,Hispanic,full_siblings,0,0.0548862277258496,0.202978609909285,-0.314547553857306,0.48370917694958,20000,16
D22S1045,Asian,Hispanic,full_siblings,0,0.095903546561223,0.268681301918179,-0.292937584897762,0.773518929799672,20000,16
D2S1338,Asian,Hispanic,full_siblings,0,0.0430673234737795,0.162184377463742,-0.395433974702264,0.381083883134256,20000,16
D2S441,Asian,Hispanic,full_siblings,0,0.117963299123362,0.33345931605216,-0.349660236653289,0.745494793016439,20000,16
D5S818,Asian,Hispanic,full_siblings,0,0.102598852145619,0.278664991772055,-0.27274498388579,0.776479728031161,20000,16
D8S1179,Asian,Hispanic,full_siblings,0,0.0429401843234146,0.185186032545625,-0.195499705616833,0.440317788411008,20000,16
FESFPS,Asian,Hispanic,full_siblings,0,0.0658619985358852,0.203931951483666,-0.298986253153996,0.484234746819269,20000,16
Penta_C,Asian,Hispanic,full_siblings,0,0.046663845666435,0.151297292825416,-0.149165788655773,0.317759712666583,20000,16
TH01,Asian,Hispanic,full_siblings,0,0.13052249364803,0.278455690179798,-0.600736838580085,0.763377188541325,20000,16
F13A01,Asian,Hispanic,half_siblings,0.124708280523348,0.120684496714879,0.165251977822115,-0.344142661216478,0.360350270093643,20000,1
F13B,Asian,Hispanic,half_siblings,0.068306379893375,0.0494067785195434,0.116469874269122,-0.364007489977067,0.141848495816795,20000,2
LPL,Asian,Hispanic,half_siblings,0.0387517856734871,0.0174029773125627,0.0784610720904987,-0.139370198454434,0.0802825229646795,20000,3
vWA,Asian,Hispanic,half_siblings,0.0331938328290559,0.0478815198300576,0.137693656267081,-0.22096099530106,0.307416794325383,20000,4
Penta_D,Asian,Hispanic,half_siblings,0.031874672306839,0.0193904956498604,0.0877470077706072,-0.0988255745836173,0.0725933236790519,20000,5
D3S1358,Asian,Hispanic,half_siblings,0.0234106196491335,0.0103514785494781,0.0670604619764809,-0.192847089217367,0.0446279854197041,20000,6
TPOX,Asian,Hispanic,half_siblings,0.0168713739549027,0.00728424552796989,0.054039771648443,-0.170753975255212,0.0406228867612765,20000,7
D18S51,Asian,Hispanic,half_siblings,0.00877392430750518,0.0277587795362607,0.106058445944756,-0.336115277789704,0.185153826993028,20000,8
CSF1PO,Asian,Hispanic,half_siblings,0,0.0119325438099245,0.0910687377099511,-0.0744916223885268,0.394265261672444,20000,9
D10S1248,Asian,Hispanic,half_siblings,0,0.00895819476173194,0.0644787154265705,-0.0805815724863368,0.253056712123747,20000,9
D12S391,Asian,Hispanic,half_siblings,0,0.0162097578986368,0.0873143107388972,-0.0889410833367805,0.118179152961005,20000,9
D13S317,Asian,Hispanic,half_siblings,0,0.023144619859905,0.0941964533019448,-0.206785003180477,0.223623634268237,20000,9
D16S539,Asian,Hispanic,half_siblings,0,0.0417968633527524,0.130732862329427,-0.120374547640489,0.279204010112482,20000,9
D19S433,Asian,Hispanic,half_siblings,0,0.0315100538428211,0.131603645500423,-0.248682714603656,0.343605827438467,20000,9
D1S1656,Asian,Hispanic,half_siblings,0,0.0390972474831762,0.12755482702828,-0.22455464299228,0.267606240177032,20000,9
D21S11,Asian,Hispanic,half_siblings,0,0.0279402204496948,0.128388135822616,-0.187738194292135,0.464156277555295,20000,9
D22S1045,Asian,Hispanic,half_siblings,0,0.0570040441743623,0.171490716687164,-0.120106007762919,0.405286080567687,20000,9
D2S1338,Asian,Hispanic,half_siblings,0,0.0218528876254235,0.102214271768082,-0.286925592410124,0.189846581264201,20000,9
D2S441,Asian,Hispanic,half_siblings,0,0.073037239453674,0.224417056513601,-0.259773006329983,0.65290608994135,20000,9
D5S818,Asian,Hispanic,half_siblings,0,0.0584194605536656,0.179220312810963,-0.141085372558857,0.482825548161577,20000,9
D6S1043,Asian,Hispanic,half_siblings,0,0.0265774593941883,0.12538484067771,-0.134460039210026,0.13773929497195,20000,9
D7S820,Asian,Hispanic,half_siblings,0,0.0070632631956942,0.0505744562306994,-0.129498930568477,0.0624197370886552,20000,9
D8S1179,Asian,Hispanic,half_siblings,0,0.0242866805124714,0.121040894276903,-0.0907711471864925,0.380211241711606,20000,9
FESFPS,Asian,Hispanic,half_siblings,0,0.0352594701031699,0.127395007257371,-0.219406599890177,0.338351074645935,20000,9
FGA,Asian,Hispanic,half_siblings,0,0.0246281328741267,0.107861706177648,-0.157390760389438,0.176332188853174,20000,9
Penta_C,Asian,Hispanic,half_siblings,0,0.0243832019849988,0.096493598329592,-0.120342369226543,0.248053052240302,20000,9
Penta_E,Asian,Hispanic,half_siblings,0,0.0644856280701743,0.196559256227131,-0.201093528025737,0.487564803518793,20000,9
SE33,Asian,Hispanic,half_siblings,0,0.0485058710381955,0.169288238400638,-0.297782244477717,0.430124692043438,20000,9
TH01,Asian,Hispanic,half_siblings,0,0.0783823175725759,0.169582599315394,-0.105682428953189,0.381688594270662,20000,9
F13B,Asian,Hispanic,parent_child,0.222458267630001,0.0895200545438802,0.211411848938619,-0.604099894006982,0.222458267630002,20000,1
